ASV	Sample	value	Condition	Phylum	Microbe
dacbefc032b03c642e865e8e79851aa8	I.144.S	0.002	Repopulated	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	I.144.S	0	Repopulated	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	I.144.S	0.015	Repopulated	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	I.144.S	0.019	Repopulated	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	I.144.S	0	Repopulated	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	I.144.S	0.002	Repopulated	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	I.144.S	0	Repopulated	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	I.144.S	0	Repopulated	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	I.144.S	0.003	Repopulated	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	I.144.S	0	Repopulated	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	I.144.S	0.002	Repopulated	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	I.144.S	0.014	Repopulated	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	I.144.S	0	Repopulated	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	I.144.S	0	Repopulated	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	I.144.S	0	Repopulated	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	I.144.S	0.001	Repopulated	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	I.144.S	0	Repopulated	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	I.144.S	0	Repopulated	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	I.144.S	0	Repopulated	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	I.175.S	0.011	Repopulated	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	I.175.S	0.008	Repopulated	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	I.175.S	0.046	Repopulated	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	I.175.S	0.01	Repopulated	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	I.175.S	0.007	Repopulated	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	I.175.S	0.017	Repopulated	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	I.175.S	0.054	Repopulated	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	I.175.S	0.003	Repopulated	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	I.175.S	0.009	Repopulated	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	I.175.S	0.003	Repopulated	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	I.175.S	0.047	Repopulated	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	I.175.S	0.002	Repopulated	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	I.175.S	0.011	Repopulated	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	I.175.S	0.002	Repopulated	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	I.175.S	0.003	Repopulated	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	I.175.S	0.001	Repopulated	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	I.175.S	0.037	Repopulated	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	I.175.S	0.004	Repopulated	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	I.175.S	0.013	Repopulated	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	I.175.S	0.008	Repopulated	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	I.175.S	0	Repopulated	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	I.175.S	0	Repopulated	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	I.175.S	0.003	Repopulated	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	I.175.S	0.005	Repopulated	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	I.175.S	0.008	Repopulated	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	I.175.S	0.011	Repopulated	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	I.175.S	0.028	Repopulated	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	I.175.S	0	Repopulated	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	I.175.S	0.024	Repopulated	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	I.175.S	0.002	Repopulated	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	I.175.S	0	Repopulated	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	I.175.S	0.044	Repopulated	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	I.175.S	0.017	Repopulated	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	I.175.S	0.022	Repopulated	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	I.175.S	0.002	Repopulated	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	I.175.S	0.005	Repopulated	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	I.175.S	0	Repopulated	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	I.175.S	0	Repopulated	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	I.175.S	0.001	Repopulated	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	I.175.S	0	Repopulated	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	I.175.S	0.014	Repopulated	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	I.175.S	0	Repopulated	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	I.175.S	0	Repopulated	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	I.175.S	0	Repopulated	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	I.175.S	0.001	Repopulated	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	I.175.S	0.004	Repopulated	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	I.175.S	0	Repopulated	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	I.175.S	0	Repopulated	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	I.175.S	0.005	Repopulated	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	I.29.S	0.009	Repopulated	 p__Actinobacteriota	Italian
f2443f31ea9cb06fd15495215112534e	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
b9928c63192b0a5dffc215443b0ee56c	I.29.S	0.006	Repopulated	 p__Proteobacteria	Italian
bd797c368962e36c66f5b134c30960da	I.29.S	0.004	Repopulated	 p__Proteobacteria	Italian
4deba07ad721cf0f306737b3338561ee	I.29.S	0	Repopulated	 p__Actinobacteriota	Italian
c9d380625a1d09926d9a1e65be39c04a	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
797b65389eb0c25ea1ec0ae0c936903c	I.29.S	0.001	Repopulated	 p__Proteobacteria	Italian
5e87ec2e2aebaba32fe8246efde8adf8	I.29.S	0.004	Repopulated	 p__Proteobacteria	Italian
c30cc55b221580507a9ae76d70eeb61e	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
b616d7c78517cb5603598308556e3cd1	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
fb8fc7265c6180c30e79c081fb19c7be	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
3c863cf67a014692d9f01d71cba0f7fb	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
f2242278954a4edcdf637c335b341504	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
b6053c4d0c08ab5c4649feb2384db7bf	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
f9562ec8195301ede2664da7747dbd36	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
248f686bdd6646098cfcc7991e2949a7	I.29.S	0.01	Repopulated	 p__Proteobacteria	Italian
0fb588b1f9cbe3a7876882c78dd87022	I.29.S	0.002	Repopulated	 p__Proteobacteria	Italian
8c715d72780e6caf877ec32d9d520a38	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
d93d2a2e7b0c2ed96ca6074a717a8a4d	I.29.S	0.029	Repopulated	 p__Actinobacteriota	Italian
a832b817a00c54abb7635cf92063ef2f	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
c5c2f468ed0c84f898045623856679cf	I.29.S	0	Repopulated	 p__Actinobacteriota	Italian
5e9ace0df9c3aca107aad54184b370a4	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
e6ef2552608207b584bd1380e69fa7a5	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
664200703a999f476d40c5d6ce30e351	I.29.S	0.004	Repopulated	 p__Proteobacteria	Italian
291a58ac54b2011dacb098ccf128aea9	I.29.S	0.003	Repopulated	 p__Proteobacteria	Italian
e72d0385e07b95485586464481e5a49e	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
89f9897383e96a050a8898b77e42c378	I.29.S	0.003	Repopulated	 p__Proteobacteria	Italian
8eada08b3fdfb1f9706fe5240f37b1b8	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
9a9ffa85cd03de212b837cbfe31fa375	I.29.S	0.003	Repopulated	 p__Proteobacteria	Italian
106088b2d69e72cc286d23670e1bcdd5	I.29.S	0.07	Repopulated	 p__Actinobacteriota	Italian
5291389ff9b0c2c5102950a3ade8c95f	I.29.S	0	Repopulated	 p__Chloroflexi	Italian
e74e18b1cb13f02711eda83f0a9d3793	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
139a898757d6d1108b58044e646ad0ba	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
bd54cdde92c9729991f2130849672d54	I.29.S	0.003	Repopulated	 p__Proteobacteria	Italian
d4ddc8a6c5b3061ff2088da5314c03ec	I.29.S	0.03	Repopulated	 p__Proteobacteria	Italian
9b1a493552c8e950d49f2efd74ebeab2	I.29.S	0	Repopulated	 p__Actinobacteriota	Italian
bd6720229b55e52b4f095dc493d42085	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
b36cf8333f4b6253a18c49d3721a93b0	I.29.S	0	Repopulated	 p__Actinobacteriota	Italian
cf7460a40049d731ca778c1d900ae9f4	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
e43f7173baab1621be9530cbe913353f	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
ae61b491b243e0bc8b90aa40ba002fa7	I.29.S	0	Repopulated	 p__Bacteroidota	Italian
12a972c7cf2e99cf1aaf57bde49720f8	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
dacbefc032b03c642e865e8e79851aa8	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
79dff2ce5b1d3dd16587dd9fcd68cdc6	I.29.S	0.016	Repopulated	 p__Proteobacteria	Italian
9260776b5b9ffccdbdac097cd390e2ac	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
7de2b643c256ffdbf5b498c9d7b6d21d	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
98dcf0284d3b3e493f18244154b36f16	I.29.S	0	Repopulated	 p__Bacteroidota	Italian
b72e931e9af86b1701bc2f5bab559574	I.29.S	0.014	Repopulated	 p__Proteobacteria	Italian
4d97354b3bd83e1282e1b73ca629b63f	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
335241f9cdeb4a16e3f395cb7809d30e	I.29.S	0.001	Repopulated	 p__Proteobacteria	Italian
e64a3f1d3b800eada38c31480d266d3d	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
7237aa404da8ed3e945937d50c060349	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
89813803d14866d98356f0428e4d97c4	I.29.S	0.002	Repopulated	 p__Bdellovibrionota	Italian
3aac2bea904e345db79ae739f98d1951	I.29.S	0.004	Repopulated	 p__Proteobacteria	Italian
2bb20bb911981033198d1382d780637f	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
017658710c95d8e5aca23de09d5de03e	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
b33db9e22e89e9e004a3547b006344cd	I.29.S	0.027	Repopulated	 p__Actinobacteriota	Italian
5215e5fb8edfbfc082a24bd1c0097c2e	I.29.S	0	Repopulated	 p__Chloroflexi	Italian
cc13271b80fd6fd745f8667ecd65bd86	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
00fb5375c6212c100fc603fc4deff2e3	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
5fe997da06a32bd8f9ad4c6534208edb	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
8e266d1c2502a685ae0b74a34f0d3d4a	I.29.S	0	Repopulated	 p__Actinobacteriota	Italian
55f42f6fda8afb61d3acc8607cdf338d	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
6283a8d6c9963341be1a078f075f04c7	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
909ffd09d00a72bda62161cf2044f6c1	I.29.S	0.023	Repopulated	 p__Actinobacteriota	Italian
8a8f170e8fbae6129ac4cf98a3fe6b23	I.29.S	0	Repopulated	 p__Bdellovibrionota	Italian
653b0d2a1101078364d47c73d579967a	I.29.S	0	Repopulated	 p__Bacteroidota	Italian
203ef49d3c39cc0ed62660c90382666c	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
c121c4b7e531e680524d25697da5d522	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
809775cbb9eec62549c2330bfca3ec68	I.29.S	0.004	Repopulated	 p__Proteobacteria	Italian
c2c92bf2b0a658ce2854ce58c3c58693	I.29.S	0.001	Repopulated	 p__Actinobacteriota	Italian
8b77e5843dfd0f36463bb6431940f429	I.29.S	0.005	Repopulated	 p__Proteobacteria	Italian
5fb5b66d1a5665d3c6ee40f89bd51c41	I.29.S	0.005	Repopulated	 p__Proteobacteria	Italian
968d7e12c086baf89b9749909f3e708c	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
465406679488012ff1a49ec88e2c7e39	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
b3963e56d1ca895144be69dca740562e	I.29.S	0	Repopulated	 p__Bacteroidota	Italian
565573c992a033884f18df23253529c3	I.29.S	0	Repopulated	 p__Proteobacteria	Italian
a84ef97cbd5757e24275cff44b846c0b	I.32.S	0	Control	 p__Actinobacteriota	Italian
f2443f31ea9cb06fd15495215112534e	I.32.S	0	Control	 p__Proteobacteria	Italian
b9928c63192b0a5dffc215443b0ee56c	I.32.S	0.001	Control	 p__Proteobacteria	Italian
bd797c368962e36c66f5b134c30960da	I.32.S	0.004	Control	 p__Proteobacteria	Italian
4deba07ad721cf0f306737b3338561ee	I.32.S	0	Control	 p__Actinobacteriota	Italian
c9d380625a1d09926d9a1e65be39c04a	I.32.S	0	Control	 p__Proteobacteria	Italian
797b65389eb0c25ea1ec0ae0c936903c	I.32.S	0	Control	 p__Proteobacteria	Italian
5e87ec2e2aebaba32fe8246efde8adf8	I.32.S	0.003	Control	 p__Proteobacteria	Italian
c30cc55b221580507a9ae76d70eeb61e	I.32.S	0	Control	 p__Proteobacteria	Italian
b616d7c78517cb5603598308556e3cd1	I.32.S	0	Control	 p__Proteobacteria	Italian
fb8fc7265c6180c30e79c081fb19c7be	I.32.S	0	Control	 p__Proteobacteria	Italian
3c863cf67a014692d9f01d71cba0f7fb	I.32.S	0	Control	 p__Proteobacteria	Italian
f2242278954a4edcdf637c335b341504	I.32.S	0	Control	 p__Proteobacteria	Italian
b6053c4d0c08ab5c4649feb2384db7bf	I.32.S	0	Control	 p__Proteobacteria	Italian
f9562ec8195301ede2664da7747dbd36	I.32.S	0	Control	 p__Proteobacteria	Italian
248f686bdd6646098cfcc7991e2949a7	I.32.S	0	Control	 p__Proteobacteria	Italian
0fb588b1f9cbe3a7876882c78dd87022	I.32.S	0	Control	 p__Proteobacteria	Italian
8c715d72780e6caf877ec32d9d520a38	I.32.S	0.002	Control	 p__Proteobacteria	Italian
d93d2a2e7b0c2ed96ca6074a717a8a4d	I.32.S	0.005	Control	 p__Actinobacteriota	Italian
a832b817a00c54abb7635cf92063ef2f	I.32.S	0	Control	 p__Proteobacteria	Italian
c5c2f468ed0c84f898045623856679cf	I.32.S	0	Control	 p__Actinobacteriota	Italian
5e9ace0df9c3aca107aad54184b370a4	I.32.S	0	Control	 p__Proteobacteria	Italian
e6ef2552608207b584bd1380e69fa7a5	I.32.S	0.002	Control	 p__Proteobacteria	Italian
664200703a999f476d40c5d6ce30e351	I.32.S	0.007	Control	 p__Proteobacteria	Italian
291a58ac54b2011dacb098ccf128aea9	I.32.S	0.002	Control	 p__Proteobacteria	Italian
e72d0385e07b95485586464481e5a49e	I.32.S	0	Control	 p__Proteobacteria	Italian
89f9897383e96a050a8898b77e42c378	I.32.S	0.004	Control	 p__Proteobacteria	Italian
8eada08b3fdfb1f9706fe5240f37b1b8	I.32.S	0.008	Control	 p__Proteobacteria	Italian
9a9ffa85cd03de212b837cbfe31fa375	I.32.S	0.011	Control	 p__Proteobacteria	Italian
106088b2d69e72cc286d23670e1bcdd5	I.32.S	0.011	Control	 p__Actinobacteriota	Italian
5291389ff9b0c2c5102950a3ade8c95f	I.32.S	0	Control	 p__Chloroflexi	Italian
e74e18b1cb13f02711eda83f0a9d3793	I.32.S	0	Control	 p__Proteobacteria	Italian
139a898757d6d1108b58044e646ad0ba	I.32.S	0.001	Control	 p__Proteobacteria	Italian
bd54cdde92c9729991f2130849672d54	I.32.S	0.002	Control	 p__Proteobacteria	Italian
d4ddc8a6c5b3061ff2088da5314c03ec	I.32.S	0.011	Control	 p__Proteobacteria	Italian
9b1a493552c8e950d49f2efd74ebeab2	I.32.S	0	Control	 p__Actinobacteriota	Italian
bd6720229b55e52b4f095dc493d42085	I.32.S	0	Control	 p__Proteobacteria	Italian
b36cf8333f4b6253a18c49d3721a93b0	I.32.S	0	Control	 p__Actinobacteriota	Italian
cf7460a40049d731ca778c1d900ae9f4	I.32.S	0.001	Control	 p__Proteobacteria	Italian
e43f7173baab1621be9530cbe913353f	I.32.S	0	Control	 p__Proteobacteria	Italian
ae61b491b243e0bc8b90aa40ba002fa7	I.32.S	0	Control	 p__Bacteroidota	Italian
12a972c7cf2e99cf1aaf57bde49720f8	I.32.S	0	Control	 p__Proteobacteria	Italian
dacbefc032b03c642e865e8e79851aa8	I.32.S	0	Control	 p__Proteobacteria	Italian
79dff2ce5b1d3dd16587dd9fcd68cdc6	I.32.S	0.001	Control	 p__Proteobacteria	Italian
9260776b5b9ffccdbdac097cd390e2ac	I.32.S	0	Control	 p__Proteobacteria	Italian
7de2b643c256ffdbf5b498c9d7b6d21d	I.32.S	0	Control	 p__Proteobacteria	Italian
98dcf0284d3b3e493f18244154b36f16	I.32.S	0	Control	 p__Bacteroidota	Italian
b72e931e9af86b1701bc2f5bab559574	I.32.S	0	Control	 p__Proteobacteria	Italian
4d97354b3bd83e1282e1b73ca629b63f	I.32.S	0	Control	 p__Proteobacteria	Italian
335241f9cdeb4a16e3f395cb7809d30e	I.32.S	0	Control	 p__Proteobacteria	Italian
e64a3f1d3b800eada38c31480d266d3d	I.32.S	0	Control	 p__Proteobacteria	Italian
7237aa404da8ed3e945937d50c060349	I.32.S	0	Control	 p__Proteobacteria	Italian
89813803d14866d98356f0428e4d97c4	I.32.S	0	Control	 p__Bdellovibrionota	Italian
3aac2bea904e345db79ae739f98d1951	I.32.S	0	Control	 p__Proteobacteria	Italian
2bb20bb911981033198d1382d780637f	I.32.S	0	Control	 p__Proteobacteria	Italian
017658710c95d8e5aca23de09d5de03e	I.32.S	0	Control	 p__Proteobacteria	Italian
b33db9e22e89e9e004a3547b006344cd	I.32.S	0.004	Control	 p__Actinobacteriota	Italian
5215e5fb8edfbfc082a24bd1c0097c2e	I.32.S	0.003	Control	 p__Chloroflexi	Italian
cc13271b80fd6fd745f8667ecd65bd86	I.32.S	0	Control	 p__Proteobacteria	Italian
00fb5375c6212c100fc603fc4deff2e3	I.32.S	0.002	Control	 p__Proteobacteria	Italian
5fe997da06a32bd8f9ad4c6534208edb	I.32.S	0	Control	 p__Proteobacteria	Italian
8e266d1c2502a685ae0b74a34f0d3d4a	I.32.S	0	Control	 p__Actinobacteriota	Italian
55f42f6fda8afb61d3acc8607cdf338d	I.32.S	0	Control	 p__Proteobacteria	Italian
6283a8d6c9963341be1a078f075f04c7	I.32.S	0	Control	 p__Proteobacteria	Italian
909ffd09d00a72bda62161cf2044f6c1	I.32.S	0	Control	 p__Actinobacteriota	Italian
8a8f170e8fbae6129ac4cf98a3fe6b23	I.32.S	0	Control	 p__Bdellovibrionota	Italian
653b0d2a1101078364d47c73d579967a	I.32.S	0	Control	 p__Bacteroidota	Italian
203ef49d3c39cc0ed62660c90382666c	I.32.S	0	Control	 p__Proteobacteria	Italian
c121c4b7e531e680524d25697da5d522	I.32.S	0	Control	 p__Proteobacteria	Italian
809775cbb9eec62549c2330bfca3ec68	I.32.S	0	Control	 p__Proteobacteria	Italian
c2c92bf2b0a658ce2854ce58c3c58693	I.32.S	0.001	Control	 p__Actinobacteriota	Italian
8b77e5843dfd0f36463bb6431940f429	I.32.S	0	Control	 p__Proteobacteria	Italian
5fb5b66d1a5665d3c6ee40f89bd51c41	I.32.S	0.001	Control	 p__Proteobacteria	Italian
968d7e12c086baf89b9749909f3e708c	I.32.S	0	Control	 p__Proteobacteria	Italian
465406679488012ff1a49ec88e2c7e39	I.32.S	0	Control	 p__Proteobacteria	Italian
b3963e56d1ca895144be69dca740562e	I.32.S	0	Control	 p__Bacteroidota	Italian
565573c992a033884f18df23253529c3	I.32.S	0	Control	 p__Proteobacteria	Italian
a84ef97cbd5757e24275cff44b846c0b	I.33.S	0.001	Control	 p__Actinobacteriota	Italian
f2443f31ea9cb06fd15495215112534e	I.33.S	0	Control	 p__Proteobacteria	Italian
b9928c63192b0a5dffc215443b0ee56c	I.33.S	0	Control	 p__Proteobacteria	Italian
bd797c368962e36c66f5b134c30960da	I.33.S	0.009	Control	 p__Proteobacteria	Italian
4deba07ad721cf0f306737b3338561ee	I.33.S	0	Control	 p__Actinobacteriota	Italian
